Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2290,Frederik Rønnow,dk,GK,,Schalke 04,Bundesliga,27,1992,11,10,945,10.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2291,Roli Pereira de Sa,fr,FW,MF,Nantes,Ligue 1,23,1996,6,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,4,1,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28
2292,Victor Sá,br,FW,,Wolfsburg,Bundesliga,26,1994,21,3,469,5.2,1,1,2,1,0,0,0,0,0.5,0.5,1.1,1.6,20,15,66,0.19,0.19,0.38,0.19,0.38,0.09,0.22,0.31,0.09,0.31
2293,Idriss Saadi,dz,MF,FW,Strasbourg,Ligue 1,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,1.7,1.7,0.3,2.0,3,0,9,0.00,0.00,0.00,0.00,0.00,1.19,0.23,1.43,1.19,1.43
2294,Youssouf Sabaly,sn,DF,,Bordeaux,Ligue 1,27,1993,33,33,2909,32.3,1,2,3,1,0,0,4,0,0.6,0.6,1.5,2.1,84,162,129,0.03,0.06,0.09,0.03,0.09,0.02,0.05,0.06,0.02,0.06
2295,Mathys Saban,fr,FW,,Saint-Étienne,Ligue 1,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2296,Marcel Sabitzer,at,MF,,RB Leipzig,Bundesliga,26,1994,27,24,2026,22.5,8,3,11,4,4,4,8,0,7.6,4.4,2.7,7.1,24,171,78,0.36,0.13,0.49,0.18,0.31,0.34,0.12,0.46,0.19,0.32
2297,Alexis Saelemaekers,be,FW,,Milan,Serie A,21,1999,32,27,2016,22.4,2,4,6,2,0,0,7,1,2.4,2.4,3.1,5.6,43,59,169,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25
2298,Modibo Sagnan,ml,DF,,Real Sociedad,La Liga,21,1999,16,7,622,6.9,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10,22,2,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13
2299,Allan Saint-Maximin,fr,FW,MF,Newcastle Utd,Premier League,23,1997,25,19,1560,17.3,3,4,7,3,0,0,0,0,2.6,2.6,3.7,6.3,81,65,86,0.17,0.23,0.40,0.17,0.40,0.15,0.21,0.36,0.15,0.36
2300,Borja Sainz,es,MF,FW,Alavés,La Liga,19,2001,21,2,453,5.0,1,0,1,1,0,0,1,0,1.3,1.3,0.8,2.2,14,4,36,0.20,0.00,0.20,0.20,0.20,0.26,0.17,0.43,0.26,0.43
2301,Romain Saïss,ma,DF,,Wolves,Premier League,30,1990,27,27,2407,26.7,3,0,3,3,0,0,2,0,3.0,3.0,0.2,3.3,12,100,24,0.11,0.00,0.11,0.11,0.11,0.11,0.01,0.12,0.11,0.12
2302,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,18,2001,32,30,2553,28.4,5,3,8,5,0,0,1,0,6.9,6.9,4.4,11.3,85,101,269,0.18,0.11,0.28,0.18,0.28,0.24,0.16,0.40,0.24,0.40
2303,Hiroki Sakai,jp,DF,,Marseille,Ligue 1,30,1990,29,26,2385,26.5,0,1,1,0,0,0,6,1,0.6,0.6,1.4,2.0,38,109,108,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.08,0.02,0.08
2304,Moïse Sakava,cm,MF,,Reims,Ligue 1,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38
2305,Mamadou Sakho,fr,DF,,Crystal Palace,Premier League,30,1990,4,3,276,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2306,Jacopo Sala,it,DF,,Spezia,Serie A,28,1991,6,4,375,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,6,24,12,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
2307,Mohamed Salah,eg,FW,,Liverpool,Premier League,28,1992,37,34,3078,34.2,22,5,27,16,6,6,0,0,19.3,14.6,6.2,20.8,111,136,396,0.64,0.15,0.79,0.47,0.61,0.56,0.18,0.75,0.43,0.61
2308,Eddie Salcedo,it,MF,FW,Hellas Verona,Serie A,18,2001,21,7,755,8.4,2,0,2,2,0,0,3,0,3.9,3.9,0.3,4.2,13,29,53,0.24,0.00,0.24,0.24,0.24,0.46,0.04,0.51,0.46,0.51
2309,William Saliba,fr,DF,,Nice,Ligue 1,19,2001,20,20,1800,20.0,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.9,36,106,3,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.04,0.04,0.04
2310,Romain Salin,fr,GK,,Rennes,Ligue 1,36,1984,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2311,Mohammed Salisu,gh,DF,,Southampton,Premier League,21,1999,12,8,844,9.4,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,13,8,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
2312,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,23,1997,28,22,1661,18.5,8,3,11,7,1,1,5,0,6.4,5.6,1.4,7.0,54,65,118,0.43,0.16,0.60,0.38,0.54,0.35,0.07,0.42,0.30,0.38
2313,Salvi,es,MF,FW,Cádiz,La Liga,29,1991,28,25,1933,21.5,2,0,2,2,0,0,5,0,2.0,2.0,1.5,3.5,51,29,131,0.09,0.00,0.09,0.09,0.09,0.09,0.07,0.16,0.09,0.16
2314,Lazar Samardzic,rs,MF,,RB Leipzig,Bundesliga,18,2002,7,2,200,2.2,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,2,8,0.00,0.45,0.45,0.00,0.45,0.01,0.26,0.27,0.01,0.27
2315,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,24,1996,31,31,2563,28.5,0,2,2,0,0,0,3,0,0.6,0.6,1.8,2.3,11,112,32,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08
2316,Mama Samba Baldé,gw,FW,,Dijon,Ligue 1,24,1995,29,24,2161,24.0,7,0,7,7,0,0,4,0,8.1,8.1,0.6,8.7,22,24,162,0.29,0.00,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36
2317,Junior Sambia,fr,DF,MF,Montpellier,Ligue 1,23,1996,36,26,2448,27.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.8,61,118,122,0.04,0.22,0.26,0.04,0.26,0.04,0.10,0.14,0.04,0.14
2318,Frédéric Sammaritano,fr,FW,MF,Dijon,Ligue 1,34,1986,30,10,1130,12.6,0,2,2,0,0,0,4,1,1.3,1.3,2.6,3.9,23,54,76,0.00,0.16,0.16,0.00,0.16,0.10,0.21,0.31,0.10,0.31
2319,Fede San Emeterio,es,MF,,Valladolid,La Liga,23,1997,24,17,1460,16.2,0,0,0,0,0,0,7,0,0.1,0.1,0.1,0.2,0,34,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
2320,Antonio Sanabria,py,FW,,Torino,Serie A,24,1996,14,12,978,10.9,5,1,6,5,0,0,2,0,3.3,3.3,0.6,3.9,11,20,48,0.46,0.09,0.55,0.46,0.55,0.30,0.05,0.36,0.30,0.36
2321,Antonio Sanabria,py,FW,,Betis,La Liga,24,1996,16,10,932,10.4,3,0,3,3,0,0,2,0,5.0,5.0,0.1,5.2,14,14,37,0.29,0.00,0.29,0.29,0.29,0.48,0.01,0.50,0.48,0.50
2322,Oihan Sancet,es,FW,MF,Athletic Club,La Liga,20,2000,24,11,1035,11.5,2,2,4,2,0,0,2,0,2.8,2.8,1.2,4.0,26,41,76,0.17,0.17,0.35,0.17,0.35,0.25,0.10,0.35,0.25,0.35
2323,Renato Sanches,pt,MF,,Lille,Ligue 1,22,1997,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48,115,51,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31
2324,Ricard Sánchez,es,DF,,Atlético Madrid,La Liga,20,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
2325,Alexis Sánchez,cl,FW,,Inter,Serie A,31,1988,30,12,1146,12.7,7,5,12,7,0,1,0,0,6.4,5.6,5.3,10.9,28,62,89,0.55,0.39,0.94,0.55,0.94,0.50,0.41,0.92,0.44,0.86
2326,Davinson Sánchez,co,DF,,Tottenham,Premier League,24,1996,18,17,1486,16.5,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2,36,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
2327,Germán Sánchez,es,DF,,Granada,La Liga,33,1986,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5,45,5,0.10,0.03,0.14,0.10,0.14,0.08,0.00,0.08,0.08,0.08
2328,Javi Sánchez,es,DF,,Valladolid,La Liga,23,1997,16,11,921,10.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
2329,Manu Sánchez,es,DF,,Osasuna,La Liga,19,2000,16,10,976,10.8,0,4,4,0,0,0,4,0,0.1,0.1,1.2,1.4,20,51,54,0.00,0.37,0.37,0.00,0.37,0.01,0.11,0.13,0.01,0.13
2330,Manu Sánchez,es,DF,,Atlético Madrid,La Liga,19,2000,1,1,49,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,2,0.00,1.84,1.84,0.00,1.84,0.00,0.73,0.73,0.00,0.73
2331,Juan Sánchez Miño,ar,DF,MF,Elche,La Liga,30,1990,9,5,495,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,8,9,18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2332,Pepe Sánchez,es,DF,,Granada,La Liga,20,2000,3,3,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
2333,Robert Sánchez,es,GK,,Brighton,Premier League,22,1997,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2334,Jadon Sancho,eng,FW,MF,Dortmund,Bundesliga,20,2000,26,24,2062,22.9,8,11,19,7,1,1,0,0,6.6,5.8,7.7,13.5,114,178,276,0.35,0.48,0.83,0.31,0.79,0.29,0.34,0.62,0.25,0.59
2335,Alex Sandro,br,DF,,Juventus,Serie A,29,1991,26,20,1858,20.6,2,1,3,2,0,0,2,0,1.6,1.6,1.6,3.2,69,130,76,0.10,0.05,0.15,0.10,0.15,0.08,0.08,0.16,0.08,0.16
2336,Leroy Sané,de,FW,MF,Bayern Munich,Bundesliga,24,1996,32,18,1805,20.1,6,9,15,6,0,0,2,0,5.4,5.4,6.8,12.1,73,84,230,0.30,0.45,0.75,0.30,0.75,0.27,0.34,0.61,0.27,0.61
2337,Salif Sané,sn,DF,,Schalke 04,Bundesliga,29,1990,14,11,1071,11.9,0,0,0,0,0,0,5,0,0.4,0.4,1.1,1.5,11,29,6,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
2338,Oier Sanjurjo,es,MF,,Osasuna,La Liga,34,1986,32,24,2084,23.2,0,2,2,0,0,0,10,0,1.1,1.1,2.2,3.4,8,80,35,0.00,0.09,0.09,0.00,0.09,0.05,0.10,0.15,0.05,0.15
2339,Mohamed Sankoh,nl,MF,,Stuttgart,Bundesliga,16,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2340,Siriki Sanogo,ci,MF,,Benevento,Serie A,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2341,Morgan Sanson,fr,MF,,Aston Villa,Premier League,25,1994,9,3,294,3.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,9,16,13,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
2342,Morgan Sanson,fr,MF,,Marseille,Ligue 1,25,1994,12,10,826,9.2,2,3,5,2,0,0,2,0,0.9,0.9,2.9,3.8,20,32,46,0.22,0.33,0.54,0.22,0.54,0.10,0.31,0.42,0.10,0.42
2343,Nicola Sansone,it,FW,MF,Bologna,Serie A,28,1991,26,11,1169,13.0,2,2,4,2,0,0,2,0,3.9,3.9,2.9,6.8,38,58,88,0.15,0.15,0.31,0.15,0.31,0.30,0.22,0.53,0.30,0.53
2344,Baptiste Santamaria,fr,MF,,Angers,Ligue 1,25,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,14,1,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09
2345,Baptiste Santamaria,fr,MF,,Freiburg,Bundesliga,25,1995,30,28,2209,24.5,1,2,3,1,0,0,5,0,2.2,2.2,1.4,3.7,30,96,58,0.04,0.08,0.12,0.04,0.12,0.09,0.06,0.15,0.09,0.15
2346,Federico Santander,py,FW,,Bologna,Serie A,29,1991,4,0,37,0.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.7,0,1,5,0.00,2.43,2.43,0.00,2.43,0.56,1.00,1.56,0.56,1.56
2347,Davide Santon,it,DF,,Roma,Serie A,29,1991,10,7,586,6.5,0,1,1,0,0,0,3,0,0.4,0.4,0.6,0.9,17,19,31,0.00,0.15,0.15,0.00,0.15,0.06,0.09,0.15,0.06,0.15
2348,Samir Santos,br,DF,,Udinese,Serie A,25,1994,30,24,2216,24.6,1,0,1,1,0,0,6,0,1.3,1.3,0.6,2.0,24,88,23,0.04,0.00,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08
2349,Riccardo Saponara,it,MF,,Fiorentina,Serie A,28,1991,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
2350,Riccardo Saponara,it,FW,MF,Spezia,Serie A,28,1991,9,5,389,4.3,2,0,2,2,0,0,2,1,1.0,1.0,0.7,1.7,17,20,30,0.46,0.00,0.46,0.46,0.46,0.23,0.16,0.39,0.23,0.39
2351,Ivan Šaponjić,rs,FW,,Cádiz,La Liga,22,1997,9,3,388,4.3,1,0,1,0,1,1,2,0,2.2,1.4,0.0,1.4,3,6,12,0.23,0.00,0.23,0.00,0.00,0.50,0.00,0.50,0.32,0.32
2352,Pablo Sarabia,es,FW,MF,Paris S-G,Ligue 1,28,1992,27,13,1320,14.7,6,4,10,6,0,0,2,0,5.3,5.3,6.1,11.5,44,66,173,0.41,0.27,0.68,0.41,0.68,0.36,0.42,0.78,0.36,0.78
2353,Josh Sargent,us,FW,MF,Werder Bremen,Bundesliga,20,2000,32,30,2506,27.8,5,2,7,5,0,0,7,0,5.5,5.5,3.8,9.3,28,45,114,0.18,0.07,0.25,0.18,0.25,0.20,0.14,0.34,0.20,0.34
2354,Bouna Sarr,sn,DF,,Marseille,Ligue 1,28,1992,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2355,Bouna Sarr,sn,DF,,Bayern Munich,Bundesliga,28,1992,8,5,452,5.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,18,32,29,0.00,0.20,0.20,0.00,0.20,0.01,0.02,0.04,0.01,0.04
2356,Sidy Sarr,sn,MF,,Nîmes,Ligue 1,24,1996,9,6,463,5.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,2,20,5,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
2357,Marco Sau,it,MF,FW,Benevento,Serie A,32,1987,24,9,785,8.7,4,2,6,3,1,1,1,1,2.4,1.6,1.8,3.4,13,17,58,0.46,0.23,0.69,0.34,0.57,0.28,0.21,0.48,0.19,0.39
2358,Téji Savanier,fr,MF,,Montpellier,Ligue 1,28,1991,27,26,2165,24.1,5,5,10,3,2,4,6,1,5.9,2.8,6.8,9.6,46,171,76,0.21,0.21,0.42,0.12,0.33,0.25,0.28,0.53,0.12,0.40
2359,Stefan Savić,me,DF,,Atlético Madrid,La Liga,29,1991,33,33,2953,32.8,1,0,1,1,0,0,14,0,0.8,0.8,0.1,0.9,30,103,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03
2360,Romaine Sawyers,kn,MF,,West Brom,Premier League,28,1991,19,17,1487,16.5,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,11,67,9,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
2361,Gianluca Scamacca,it,FW,,Genoa,Serie A,21,1999,26,13,1352,15.0,8,2,10,6,2,2,1,0,7.9,6.3,2.7,8.9,20,18,87,0.53,0.13,0.67,0.40,0.53,0.52,0.18,0.70,0.42,0.60
2362,Dane Scarlett,eng,FW,,Tottenham,Premier League,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2363,Fabian Schär,ch,DF,,Newcastle Utd,Premier League,28,1991,18,13,1246,13.8,1,0,1,0,1,1,4,1,1.3,0.5,0.0,0.5,6,41,0,0.07,0.00,0.07,0.00,0.00,0.09,0.00,0.09,0.04,0.04
2364,Aurélien Scheidler,fr,FW,,Dijon,Ligue 1,22,1998,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0,6,27,0.26,0.00,0.26,0.26,0.26,0.18,0.20,0.39,0.18,0.39
2365,Nicolás Schiappacasse,uy,MF,,Sassuolo,Serie A,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2366,Pasquale Schiattarella,it,MF,,Benevento,Serie A,33,1987,29,26,2247,25.0,1,1,2,1,0,0,13,1,0.7,0.7,2.2,2.9,24,144,9,0.04,0.04,0.08,0.04,0.08,0.03,0.09,0.12,0.03,0.12
2367,Patrik Schick,cz,FW,,Leverkusen,Bundesliga,24,1996,29,20,1866,20.7,9,1,10,9,0,0,4,0,9.2,9.2,2.5,11.7,19,19,132,0.43,0.05,0.48,0.43,0.48,0.44,0.12,0.56,0.44,0.56
2368,Sven Schipplock,de,FW,MF,Arminia,Bundesliga,31,1988,32,5,744,8.3,1,0,1,1,0,0,4,0,1.5,1.5,0.6,2.1,16,17,37,0.12,0.00,0.12,0.12,0.12,0.18,0.07,0.25,0.18,0.25
2369,Xaver Schlager,at,MF,,Wolfsburg,Bundesliga,22,1997,32,30,2626,29.2,2,4,6,2,0,0,7,0,3.1,3.1,3.9,7.0,47,141,62,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24
2370,Keven Schlotterbeck,de,DF,,Freiburg,Bundesliga,23,1997,24,18,1654,18.4,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.5,2,56,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
2371,Nico Schlotterbeck,de,DF,,Union Berlin,Bundesliga,20,1999,16,15,1285,14.3,1,0,1,1,0,0,4,1,2.3,2.3,0.6,2.9,23,74,5,0.07,0.00,0.07,0.07,0.07,0.16,0.04,0.20,0.16,0.20
2372,Jeffrey Schlupp,gh,MF,,Crystal Palace,Premier League,27,1992,27,15,1428,15.9,2,3,5,2,0,0,3,0,1.9,1.9,2.0,4.0,37,44,75,0.13,0.19,0.32,0.13,0.32,0.12,0.13,0.25,0.12,0.25
2373,Kasper Schmeichel,dk,GK,,Leicester City,Premier League,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2374,Jonathan Schmid,fr,MF,DF,Freiburg,Bundesliga,30,1990,31,27,2393,26.6,2,2,4,2,0,0,4,0,1.1,1.1,2.4,3.5,49,130,122,0.08,0.08,0.15,0.08,0.15,0.04,0.09,0.13,0.04,0.13
2375,Romano Schmid,at,MF,FW,Werder Bremen,Bundesliga,20,2000,22,13,1177,13.1,0,3,3,0,0,0,2,0,0.7,0.7,1.3,2.0,19,57,63,0.00,0.23,0.23,0.00,0.23,0.05,0.10,0.15,0.05,0.15
2376,Benno Schmitz,de,DF,,Köln,Bundesliga,25,1994,12,4,416,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,7,26,18,0.00,0.22,0.22,0.00,0.22,0.04,0.07,0.11,0.04,0.11
2377,Morgan Schneiderlin,fr,MF,,Nice,Ligue 1,30,1989,28,24,2197,24.4,0,1,1,0,0,0,9,1,0.7,0.7,0.7,1.3,15,129,21,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.05,0.03,0.05
2378,Alessandro Schöpf,at,FW,MF,Schalke 04,Bundesliga,26,1994,19,10,942,10.5,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,19,22,63,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
2379,Jerdy Schouten,nl,MF,,Bologna,Serie A,23,1997,34,28,2512,27.9,1,1,2,1,0,0,8,1,0.2,0.2,1.9,2.1,14,148,23,0.04,0.04,0.07,0.04,0.07,0.01,0.07,0.08,0.01,0.08
2380,Nico Schulz,de,DF,,Dortmund,Bundesliga,27,1993,13,6,610,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,23,30,36,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
2381,Alexander Schwolow,de,GK,,Hertha BSC,Bundesliga,28,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2382,Christopher Scott,de,MF,FW,Bayern Munich,Bundesliga,18,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
2383,Matteo Scozzarella,it,MF,,Parma,Serie A,32,1988,3,3,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,1,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.29
2384,Simone Scuffet,it,GK,,Udinese,Serie A,24,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2385,Jacopo Segre,it,MF,,Torino,Serie A,23,1997,9,1,191,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,2,4,2,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
2386,Davie Selke,de,FW,,Werder Bremen,Bundesliga,25,1995,23,7,813,9.0,3,1,4,2,1,1,4,0,3.7,2.9,0.4,3.3,10,15,46,0.33,0.11,0.44,0.22,0.33,0.41,0.05,0.46,0.32,0.37
2387,Malik Sellouki,fr,FW,MF,Nice,Ligue 1,20,2000,4,0,66,0.7,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,3,15,1.36,0.00,1.36,1.36,1.36,0.31,0.00,0.31,0.31,0.31
2388,Matz Sels,be,GK,,Strasbourg,Ligue 1,28,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2389,Nélson Semedo,pt,DF,MF,Wolves,Premier League,26,1993,34,34,2983,33.1,1,1,2,1,0,0,5,0,1.3,1.3,1.3,2.6,111,138,155,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
2390,Léo Sena,br,MF,,Spezia,Serie A,24,1995,16,8,885,9.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,30,92,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
2391,Stefano Sensi,it,MF,,Inter,Serie A,24,1995,18,4,603,6.7,0,0,0,0,0,0,1,1,1.1,1.1,0.9,2.0,12,58,40,0.00,0.00,0.00,0.00,0.00,0.17,0.14,0.30,0.17,0.30
2392,Jaime Seoane,es,MF,,Huesca,La Liga,23,1997,29,23,2064,22.9,1,1,2,1,0,0,5,0,1.5,1.5,1.1,2.5,42,87,47,0.04,0.04,0.09,0.04,0.09,0.06,0.05,0.11,0.06,0.11
2393,Luigi Sepe,it,GK,,Parma,Serie A,29,1991,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2394,Suat Serdar,de,MF,,Schalke 04,Bundesliga,23,1997,25,24,1953,21.7,1,3,4,1,0,0,3,0,2.1,2.1,1.3,3.4,44,67,52,0.05,0.14,0.18,0.05,0.18,0.10,0.06,0.16,0.10,0.16
2395,Jean Seri,ci,MF,,Bordeaux,Ligue 1,29,1991,12,9,707,7.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,9,46,5,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
2396,Femi Seriki,eng,MF,,Sheffield Utd,Premier League,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2397,Ryan Sessegnon,eng,DF,FW,Hoffenheim,Bundesliga,20,2000,23,17,1574,17.5,2,3,5,2,0,0,4,0,0.8,0.8,1.7,2.5,45,68,103,0.11,0.17,0.29,0.11,0.29,0.05,0.10,0.14,0.05,0.14
2398,Nils Seufert,de,MF,FW,Arminia,Bundesliga,23,1997,13,2,343,3.8,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.4,1,19,8,0.00,0.26,0.26,0.00,0.26,0.01,0.09,0.10,0.01,0.10
2399,Edgar Sevikyan,am,MF,,Levante,La Liga,18,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
