Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
2694,Elvis Rexhbeçaj,xk,MF,FW,Köln,Bundesliga,22,1997,30,"1,833",61,59.9,20.4,20,81,8,10,21,3,1.00,20,36,-16,-0.79,-0.05,21.8,32.5,-10.7,-0.53,Matches
2695,Oriol Rey,es,MF,,Valladolid,La Liga,22,1998,1,15,15,0.4,0.2,0,,0,1,15,11,0.00,1,0,+1,+6.00,+6.63,0.9,0.1,+0.8,+4.79,Matches
2696,Gio Reyna,us,MF,FW,Dortmund,Bundesliga,17,2002,32,"1,976",62,64.6,22.0,23,80,9,9,16,0,1.97,44,31,+13,+0.59,-0.74,42.2,26.6,+15.6,+0.71,Matches
2697,Baptiste Reynet,fr,GK,,Nîmes,Ligue 1,29,1990,38,"3,420",90,100.0,38.0,38,90,38,0,,0,0.92,40,71,-31,-0.82,,43.3,64.2,-20.9,-0.55,Matches
2698,Bryan Reynolds,us,DF,,Roma,Serie A,19,2001,5,283,57,8.3,3.1,3,69,0,2,38,8,1.40,5,2,+3,+0.95,+0.75,5.7,5.1,+0.5,+0.16,Matches
2699,Jean-Pierre Rhyner,ch,DF,,Cádiz,La Liga,24,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2700,Franck Ribéry,fr,FW,,Fiorentina,Serie A,37,1983,29,"2,149",74,62.8,23.9,28,76,5,1,33,1,1.00,30,32,-2,-0.08,+0.62,28.2,35.0,-6.8,-0.29,Matches
2701,Federico Ricci,it,FW,,Sassuolo,Serie A,26,1994,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.21,0.0,0.4,-0.4,-8.59,Matches
2702,Giacomo Ricci,it,DF,,Parma,Serie A,23,1996,3,67,22,2.0,0.7,0,,0,3,22,9,0.33,0,3,-3,-4.03,-2.93,0.2,3.5,-3.2,-4.35,Matches
2703,Matteo Ricci,it,MF,,Spezia,Serie A,26,1994,29,"2,229",77,65.2,24.8,26,83,18,3,25,3,1.03,28,51,-23,-0.93,-1.16,25.3,41.8,-16.5,-0.67,Matches
2704,Jacopo Ricco,it,GK,,Fiorentina,Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
2705,Declan Rice,eng,MF,,West Ham,Premier League,21,1999,32,"2,879",90,84.2,32.0,32,90,31,0,,0,1.75,52,37,+15,+0.47,+0.47,47.4,37.3,+10.1,+0.31,Matches
2706,Chris Richards,us,DF,,Hoffenheim,Bundesliga,20,2000,11,944,86,30.8,10.5,11,86,8,0,,1,1.18,13,13,0,0.00,+0.09,12.5,12.0,+0.5,+0.05,Matches
2707,Chris Richards,us,DF,,Bayern Munich,Bundesliga,20,2000,3,89,30,2.9,1.0,1,64,0,2,13,8,2.33,3,1,+2,+2.02,+0.42,1.8,0.5,+1.3,+1.32,Matches
2708,Lewis Richards,ie,DF,MF,Wolves,Premier League,18,2001,0,,,,,0,,,0,,10,,,,,,,,,,,Matches
2709,Lewis Richardson,eng,FW,MF,Burnley,Premier League,17,2003,2,4,2,0.1,0.0,0,,0,2,2,7,0.00,0,0,0,0.00,+0.58,0.1,0.8,-0.7,-13.46,Matches
2710,Richarlison,br,FW,,Everton,Premier League,23,1997,34,"2,861",84,83.7,31.8,33,86,21,1,15,0,1.65,40,38,+2,+0.06,+0.55,39.9,40.6,-0.7,-0.02,Matches
2711,Marco Richter,de,FW,MF,Augsburg,Bundesliga,22,1997,29,"1,416",49,46.3,15.7,16,74,3,13,17,1,0.90,15,27,-12,-0.76,-0.43,17.4,29.6,-12.2,-0.78,Matches
2712,Mikel Rico,es,MF,,Huesca,La Liga,35,1984,32,"2,183",68,63.8,24.3,27,76,4,5,24,1,1.00,22,30,-8,-0.33,+0.47,26.0,30.4,-4.4,-0.18,Matches
2713,Sergio Rico,es,GK,,Paris S-G,Ligue 1,26,1993,10,810,81,23.7,9.0,8,90,8,2,45,26,2.20,22,9,+13,+1.44,-0.11,22.7,11.3,+11.4,+1.27,Matches
2714,Julian Rieckmann,de,DF,MF,Werder Bremen,Bundesliga,19,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,Matches
2715,Jaïro Riedewald,nl,MF,,Crystal Palace,Premier League,23,1996,33,"1,820",55,53.2,20.2,19,82,10,14,19,3,1.00,21,39,-18,-0.89,-0.50,16.5,35.0,-18.4,-0.91,Matches
2716,Alessandro Rigo,it,MF,,Udinese,Serie A,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
2717,Emiliano Rigoni,ar,MF,,Elche,La Liga,27,1993,23,"1,139",50,33.3,12.7,12,77,5,11,20,6,0.70,13,22,-9,-0.71,-0.24,10.1,22.1,-12.0,-0.95,Matches
2718,Filippo Rinaldi,it,GK,,Parma,Serie A,17,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,Matches
2719,Tomás Rincón,ve,MF,,Torino,Serie A,32,1988,36,"2,846",79,83.2,31.6,33,83,16,3,33,0,1.00,43,56,-13,-0.41,+0.53,41.1,49.2,-8.1,-0.26,Matches
2720,Luis Rioja,es,MF,FW,Alavés,La Liga,26,1993,35,"2,090",60,61.1,23.2,25,74,3,10,23,3,0.91,27,39,-12,-0.52,+0.09,28.8,34.2,-5.4,-0.23,Matches
2721,Renaud Ripart,fr,MF,FW,Nîmes,Ligue 1,27,1993,38,"3,054",80,89.3,33.9,35,85,25,3,22,0,0.92,37,62,-25,-0.74,+0.74,36.8,56.0,-19.2,-0.57,Matches
2722,Andrea Rispoli,it,DF,,Crotone,Serie A,31,1988,19,652,34,19.1,7.2,5,64,1,14,24,13,0.26,5,26,-21,-2.90,-2.05,6.1,19.5,-13.3,-1.84,Matches
2723,Mihailo Ristić,rs,DF,,Montpellier,Ligue 1,24,1995,34,"2,236",66,65.4,24.8,26,80,15,8,20,0,1.38,39,40,-1,-0.04,+0.04,36.6,40.2,-3.6,-0.15,Matches
2724,Matt Ritchie,sct,DF,MF,Newcastle Utd,Premier League,30,1989,18,"1,350",75,39.5,15.0,15,86,11,3,20,12,1.50,24,22,+2,+0.13,+0.92,21.2,25.4,-4.1,-0.28,Matches
2725,Maxence Rivera,fr,MF,FW,Saint-Étienne,Ligue 1,18,2002,17,239,14,7.0,2.7,1,15,0,16,14,10,0.53,1,5,-4,-1.51,-1.28,3.4,5.0,-1.6,-0.61,Matches
2726,Emmanuel Rivière,fr,FW,,Crotone,Serie A,30,1990,21,640,30,18.7,7.1,7,62,0,14,15,10,0.48,13,18,-5,-0.70,+0.66,8.3,13.2,-4.9,-0.69,Matches
2727,Emil Roback,se,FW,,Milan,Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2728,Gaëtan Robail,fr,FW,MF,Lens,Ligue 1,26,1994,0,,,,,0,,,0,,4,,,,,,,,,,,Matches
2729,Rober,es,DF,MF,Levante,La Liga,25,1995,19,"1,425",75,41.7,15.8,16,83,11,3,32,13,1.00,21,25,-4,-0.25,+0.06,15.6,25.2,-9.5,-0.60,Matches
2730,Roberto,es,GK,,Valladolid,La Liga,34,1986,13,"1,170",90,34.2,13.0,13,90,13,0,,22,0.71,10,21,-11,-0.85,-0.37,13.8,17.6,-3.8,-0.30,Matches
2731,Sergi Roberto,es,DF,FW,Barcelona,La Liga,28,1992,15,946,63,27.7,10.5,9,87,7,6,28,1,1.67,20,13,+7,+0.67,-0.79,15.8,9.8,+6.0,+0.57,Matches
2732,Tyler Roberts,wls,MF,FW,Leeds United,Premier League,21,1999,27,"1,340",50,39.2,14.9,14,73,3,13,24,10,1.48,20,19,+1,+0.07,-0.24,20.4,22.8,-2.4,-0.16,Matches
2733,Andrew Robertson,sct,DF,,Liverpool,Premier League,26,1994,38,"3,383",89,98.9,37.6,38,89,35,0,,0,1.82,65,42,+23,+0.61,-6.69,65.5,42.9,+22.6,+0.60,Matches
2734,Antonee Robinson,us,DF,,Fulham,Premier League,22,1997,28,"2,162",77,63.2,24.0,24,87,21,4,19,3,0.82,16,27,-11,-0.46,+0.62,27.7,33.1,-5.4,-0.23,Matches
2735,Callum Robinson,ie,FW,MF,West Brom,Premier League,25,1995,28,"1,560",56,45.6,17.3,20,67,5,8,27,10,0.68,23,42,-19,-1.10,-0.03,18.6,32.7,-14.1,-0.81,Matches
2736,Jack Robinson,eng,DF,,Sheffield Utd,Premier League,26,1993,11,877,80,25.6,9.7,9,86,8,2,51,7,0.73,7,11,-4,-0.41,+0.97,10.0,14.6,-4.6,-0.48,Matches
2737,Joel Robles,es,GK,,Betis,La Liga,30,1990,18,"1,620",90,47.4,18.0,18,90,18,0,,20,1.61,25,25,0,0.00,0.00,21.7,22.2,-0.5,-0.03,Matches
2738,Hal Robson-Kanu,wls,FW,,West Brom,Premier League,31,1989,19,561,30,16.4,6.2,2,85,0,17,23,8,0.74,4,12,-8,-1.28,-0.24,4.8,14.2,-9.4,-1.50,Matches
2739,Marc Roca,es,MF,,Bayern Munich,Bundesliga,23,1996,6,177,30,5.8,2.0,2,57,0,4,16,20,2.17,4,5,-1,-0.51,-2.26,3.7,5.0,-1.2,-0.63,Matches
2740,Christopher Rocchia,fr,DF,FW,Marseille,Ligue 1,22,1998,2,22,11,0.6,0.2,0,,0,2,11,3,1.50,1,0,+1,+4.09,+3.93,0.2,0.1,+0.1,+0.28,Matches
2741,Kaique Rocha,br,DF,,Sampdoria,Serie A,19,2001,0,,,,,0,,0,0,,18,,,,,,,,,,,Matches
2742,Rubén Rochina,es,MF,,Levante,La Liga,29,1991,25,"1,404",56,41.1,15.6,17,74,6,8,19,7,1.16,16,16,0,0.00,+0.49,16.4,22.4,-6.0,-0.38,Matches
2743,Marek Rodák,sk,GK,,Fulham,Premier League,23,1996,2,180,90,5.3,2.0,2,90,2,0,,28,0.00,0,5,-5,-2.50,-1.92,1.2,3.2,-2.1,-1.03,Matches
2744,Sebastian Rode,de,MF,,Eint Frankfurt,Bundesliga,29,1990,27,"1,625",60,53.1,18.1,19,79,7,8,16,0,1.78,35,27,+8,+0.44,-0.06,30.9,27.5,+3.4,+0.19,Matches
2745,Joe Rodon,wls,DF,,Tottenham,Premier League,22,1997,12,733,61,21.4,8.1,8,90,8,4,3,9,1.75,12,12,0,0.00,-0.77,9.3,13.9,-4.7,-0.57,Matches
2746,Rodri,es,MF,,Manchester City,Premier League,24,1996,34,"2,748",81,80.4,30.5,31,87,28,3,13,4,2.26,64,27,+37,+1.21,-0.66,56.1,24.9,+31.2,+1.02,Matches
2747,Rodri,es,FW,MF,Betis,La Liga,20,2000,15,537,36,15.7,6.0,5,68,0,10,20,12,1.60,11,12,-1,-0.17,-0.20,8.9,8.8,0.0,+0.01,Matches
2748,Rodrigo,es,MF,FW,Leeds United,Premier League,29,1991,26,"1,288",50,37.7,14.3,14,68,4,12,28,0,1.73,29,21,+8,+0.56,+0.56,22.5,23.4,-0.8,-0.06,Matches
2749,Kévin Rodrigues,pt,DF,MF,Eibar,La Liga,26,1994,22,"1,095",50,32.0,12.2,11,75,5,11,25,8,0.55,11,21,-10,-0.82,-0.32,10.8,18.1,-7.3,-0.60,Matches
2750,Ángel Rodríguez,es,FW,MF,Getafe,La Liga,33,1987,33,"1,374",42,40.2,15.3,12,74,5,21,23,4,0.88,12,22,-10,-0.66,-0.44,14.2,15.2,-1.0,-0.06,Matches
2751,Óscar Rodríguez Arnaiz,es,MF,FW,Sevilla,La Liga,22,1998,20,511,26,14.9,5.7,4,68,0,16,15,14,1.85,10,7,+3,+0.53,0.00,8.1,4.7,+3.4,+0.60,Matches
2752,Guido Rodríguez,ar,MF,,Betis,La Liga,26,1994,35,"2,864",82,83.7,31.8,34,84,25,1,16,0,1.54,37,45,-8,-0.25,-1.55,38.7,39.4,-0.7,-0.02,Matches
2753,James Rodríguez,co,FW,MF,Everton,Premier League,29,1991,23,"1,764",77,51.6,19.6,21,82,7,2,25,1,1.35,29,27,+2,+0.10,+0.27,25.6,26.4,-0.8,-0.04,Matches
2754,Jay Rodriguez,eng,FW,,Burnley,Premier League,31,1989,31,"1,265",41,37.0,14.1,12,79,4,19,17,3,1.03,9,25,-16,-1.14,-0.89,12.0,23.6,-11.6,-0.83,Matches
2755,Miguel Rodríguez,es,FW,DF,Celta Vigo,La Liga,17,2003,4,30,8,0.9,0.3,0,,0,4,8,13,0.25,0,1,-1,-3.00,-2.97,0.4,0.6,-0.1,-0.41,Matches
2756,Ricardo Rodríguez,ch,DF,,Torino,Serie A,27,1992,16,"1,238",77,36.2,13.8,15,80,6,1,37,18,0.81,21,31,-10,-0.73,-0.36,17.8,22.4,-4.6,-0.33,Matches
2757,Víctor Rodríguez,es,MF,,Elche,La Liga,31,1989,16,426,27,12.5,4.7,2,77,0,14,19,19,0.31,3,10,-7,-1.48,-1.06,6.3,8.1,-1.9,-0.40,Matches
2758,Rodrygo,br,FW,,Real Madrid,La Liga,19,2001,22,983,45,28.7,10.9,10,65,1,12,28,7,2.27,22,4,+18,+1.65,+0.87,20.2,9.0,+11.2,+1.03,Matches
2759,Marko Rog,hr,MF,,Cagliari,Serie A,25,1995,14,"1,165",83,34.1,12.9,14,83,10,0,,0,1.00,18,24,-6,-0.46,-0.06,15.5,24.2,-8.6,-0.67,Matches
2760,Rogério,br,DF,,Sassuolo,Serie A,22,1998,28,"1,877",67,54.9,20.9,21,83,16,7,19,6,1.54,30,29,+1,+0.05,-0.36,32.0,29.1,+2.8,+0.14,Matches
2761,Luis Rojas,cl,MF,FW,Crotone,Serie A,18,2002,7,104,15,3.0,1.2,0,,0,7,15,26,0.57,2,2,0,0.00,+1.28,2.3,1.2,+1.1,+0.98,Matches
2762,Alessio Romagnoli,it,DF,,Milan,Serie A,25,1995,22,"1,907",87,55.8,21.2,21,90,21,1,17,7,2.09,41,25,+16,+0.76,-0.26,38.0,29.3,+8.8,+0.41,Matches
2763,San Román,es,GK,,Atlético Madrid,La Liga,23,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,Matches
2764,Cristian Romero,ar,DF,,Atalanta,Serie A,22,1998,31,"2,545",82,74.4,28.3,29,85,24,2,41,3,2.19,69,35,+34,+1.20,+0.28,56.3,30.0,+26.3,+0.93,Matches
2765,Iván Romero,es,FW,,Sevilla,La Liga,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2766,Oriol Romeu,es,MF,,Southampton,Premier League,28,1991,21,"1,763",84,51.5,19.6,20,87,15,1,31,0,1.24,27,25,+2,+0.10,+1.35,20.6,20.1,+0.5,+0.02,Matches
2767,Cristiano Ronaldo,pt,FW,,Juventus,Serie A,35,1985,33,"2,802",85,81.9,31.1,31,89,28,2,29,1,2.18,64,29,+35,+1.12,+0.54,62.2,32.9,+29.3,+0.94,Matches
2768,Facundo Roncaglia,ar,DF,,Osasuna,La Liga,33,1987,17,"1,232",72,36.0,13.7,14,86,9,3,8,11,1.00,12,19,-7,-0.51,-0.35,15.3,15.3,-0.1,0.00,Matches
2769,Valentin Rongier,fr,MF,,Marseille,Ligue 1,25,1994,26,"1,887",73,55.2,21.0,21,82,10,5,32,1,1.58,25,22,+3,+0.14,-0.09,27.2,25.3,+1.9,+0.09,Matches
2770,Marten de Roon,nl,MF,,Atalanta,Serie A,29,1991,35,"3,021",86,88.3,33.6,33,89,31,2,40,0,2.03,78,42,+36,+1.07,-0.51,65.4,36.7,+28.7,+0.86,Matches
2771,Antonio Rosati,it,GK,,Torino,Serie A,37,1983,0,,,,,0,,0,0,,20,,,,,,,,,,,Matches
2772,Antonio Rosati,it,GK,,Fiorentina,Serie A,37,1983,0,,,,,0,,0,0,,15,,,,,,,,,,,Matches
2773,Francesco Rossi,it,GK,,Atalanta,Serie A,29,1991,0,,,,,0,,0,0,,38,,,,,,,,,,,Matches
2774,Jérôme Roussillon,fr,DF,,Wolfsburg,Bundesliga,27,1993,20,"1,229",61,40.2,13.7,14,83,7,6,12,6,1.70,24,17,+7,+0.51,-0.32,20.9,18.8,+2.0,+0.15,Matches
2775,Nolan Roux,fr,FW,,Nîmes,Ligue 1,32,1988,19,651,34,19.0,7.2,6,69,0,13,18,9,0.42,3,13,-10,-1.38,-0.70,4.7,15.3,-10.6,-1.47,Matches
2776,Nicolò Rovella,it,MF,,Genoa,Serie A,18,2001,20,"1,187",59,34.7,13.2,12,81,6,8,26,16,1.00,14,23,-9,-0.68,-0.60,11.4,21.1,-9.7,-0.74,Matches
2777,Amir Rrahmani,xk,DF,,Napoli,Serie A,26,1994,16,"1,094",68,32.0,12.2,12,86,11,4,15,16,2.19,30,15,+15,+1.23,+0.07,21.9,15.2,+6.6,+0.54,Matches
2778,Rubén,es,GK,,Osasuna,La Liga,36,1984,3,187,62,5.5,2.1,3,62,2,0,,12,0.67,3,5,-2,-0.96,-0.71,2.6,3.6,-0.9,-0.45,Matches
2779,Waldo Rubio,es,FW,MF,Valladolid,La Liga,24,1995,10,375,38,11.0,4.2,5,64,0,5,11,20,0.60,3,10,-7,-1.68,-1.21,2.6,7.0,-4.4,-1.06,Matches
2780,John Ruddy,eng,GK,,Wolves,Premier League,33,1986,2,91,46,2.7,1.0,1,90,1,1,1,36,0.00,0,1,-1,-0.99,-0.58,0.9,0.8,+0.1,+0.07,Matches
2781,Antonio Rüdiger,de,DF,,Chelsea,Premier League,27,1993,19,"1,710",90,50.0,19.0,19,90,19,0,,13,2.05,23,10,+13,+0.68,+0.21,30.4,12.2,+18.1,+0.96,Matches
2782,Sebastian Rudy,de,MF,FW,Hoffenheim,Bundesliga,30,1990,25,"1,678",67,54.8,18.6,21,75,12,4,24,1,1.20,26,29,-3,-0.16,-0.23,28.3,26.9,+1.4,+0.08,Matches
2783,Sebastian Rudy,de,DF,,Schalke 04,Bundesliga,30,1990,2,180,90,5.9,2.0,2,90,2,0,,1,0.00,1,11,-10,-5.00,-3.41,1.8,6.3,-4.5,-2.27,Matches
2784,Kevin Rüegg,ch,DF,MF,Hellas Verona,Serie A,21,1998,7,205,29,6.0,2.3,1,69,0,6,23,18,0.86,2,3,-1,-0.44,-0.41,3.0,3.3,-0.3,-0.16,Matches
2785,Dion Ruffo Luci,it,MF,,Bologna,Serie A,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2786,Daniele Rugani,it,DF,,Cagliari,Serie A,26,1994,16,"1,001",63,29.3,11.1,12,82,7,4,4,2,1.25,8,17,-9,-0.81,-0.55,14.2,12.2,+1.9,+0.18,Matches
2787,Daniele Rugani,it,DF,,Juventus,Serie A,26,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2788,Daniele Rugani,it,DF,,Rennes,Ligue 1,26,1994,1,90,90,2.6,1.0,1,90,1,0,,2,1.00,1,1,0,0.00,-0.32,0.9,1.1,-0.1,-0.15,Matches
2789,Matteo Ruggeri,it,DF,,Atalanta,Serie A,18,2002,6,208,35,6.1,2.3,3,60,0,3,10,24,1.33,4,5,-1,-0.43,-1.67,2.8,3.6,-0.8,-0.34,Matches
2790,Mário Rui,pt,DF,,Napoli,Serie A,29,1991,27,"1,669",62,48.8,18.5,17,86,12,10,20,10,1.89,42,20,+22,+1.19,0.00,33.8,20.3,+13.6,+0.73,Matches
2791,Aitor Ruibal,es,FW,MF,Betis,La Liga,24,1996,28,"1,593",57,46.6,17.7,21,68,2,7,22,8,1.50,17,25,-8,-0.45,-0.85,21.1,19.9,+1.3,+0.07,Matches
2792,Isma Ruiz,es,MF,,Granada,La Liga,19,2001,1,67,67,2.0,0.7,1,67,0,0,,2,0.00,0,2,-2,-2.69,-2.26,0.0,3.1,-3.1,-4.30,Matches
2793,Kays Ruiz,fr,FW,MF,Paris S-G,Ligue 1,17,2002,7,186,27,5.4,2.1,1,67,0,6,20,9,2.14,7,2,+5,+2.42,+0.94,5.1,4.4,+0.7,+0.34,Matches
2794,Fabián Ruiz Peña,es,MF,,Napoli,Serie A,24,1996,33,"2,569",78,75.1,28.5,29,86,18,4,17,1,2.06,65,32,+33,+1.16,-0.11,52.4,32.0,+20.4,+0.71,Matches
2795,Víctor Ruiz,es,DF,,Betis,La Liga,31,1989,27,"2,157",80,63.1,24.0,24,88,22,3,18,7,1.63,33,31,+2,+0.08,+0.23,30.5,28.1,+2.3,+0.10,Matches
2796,Gerónimo Rulli,ar,GK,,Villarreal,La Liga,28,1992,2,180,90,5.3,2.0,2,90,2,0,,32,0.00,3,6,-3,-1.50,-2.03,2.1,2.9,-0.8,-0.38,Matches
2797,Georginio Rutter,fr,FW,MF,Rennes,Ligue 1,18,2002,4,44,11,1.3,0.5,0,,0,4,11,5,2.50,1,2,-1,-2.05,-2.39,0.9,0.4,+0.5,+1.07,Matches
2798,Georginio Rutter,fr,FW,,Hoffenheim,Bundesliga,18,2002,9,241,27,7.9,2.7,2,68,1,7,15,3,1.11,3,3,0,0.00,+0.06,2.4,3.8,-1.3,-0.50,Matches
2799,Mathew Ryan,au,GK,,Arsenal,Premier League,28,1992,3,270,90,7.9,3.0,3,90,3,0,,12,1.33,3,2,+1,+0.33,-0.10,5.4,2.3,+3.1,+1.04,Matches
2800,Mathew Ryan,au,GK,,Brighton,Premier League,28,1992,11,990,90,28.9,11.0,11,90,11,0,,1,0.91,14,19,-5,-0.45,-0.42,16.9,11.1,+5.8,+0.53,Matches
2801,Julian Ryerson,no,DF,MF,Union Berlin,Bundesliga,22,1997,24,"1,069",45,34.9,11.9,10,87,4,14,15,9,1.63,17,18,-1,-0.08,-0.45,15.2,14.3,+0.9,+0.08,Matches
2802,Frederik Rønnow,dk,GK,,Schalke 04,Bundesliga,27,1992,11,945,86,30.9,10.5,10,90,10,1,45,9,0.36,6,24,-18,-1.71,+0.12,6.8,22.0,-15.2,-1.45,Matches
2803,Frederik Rønnow,dk,GK,,Eint Frankfurt,Bundesliga,27,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2804,Roli Pereira de Sa,fr,FW,MF,Nantes,Ligue 1,23,1996,6,56,9,1.6,0.6,0,,0,6,9,11,2.00,0,2,-2,-3.21,-3.05,0.6,1.5,-0.9,-1.41,Matches
2805,Victor Sá,br,FW,,Wolfsburg,Bundesliga,26,1994,21,469,22,15.3,5.2,3,61,0,18,16,10,1.90,7,8,-1,-0.19,-1.06,9.0,8.2,+0.8,+0.16,Matches
2806,Idriss Saadi,dz,MF,FW,Strasbourg,Ligue 1,28,1992,7,125,18,3.7,1.4,0,,0,7,18,5,0.43,1,3,-2,-1.44,-1.25,3.3,2.8,+0.5,+0.34,Matches
2807,Youssouf Sabaly,sn,DF,,Bordeaux,Ligue 1,27,1993,33,"2,909",88,85.1,32.3,33,88,27,0,,1,1.33,40,47,-7,-0.22,+1.02,37.8,48.5,-10.7,-0.33,Matches
2808,Mathys Saban,fr,FW,,Saint-Étienne,Ligue 1,18,2002,1,13,13,0.4,0.1,0,,0,1,13,0,0.00,0,0,0,0.00,+0.32,0.2,0.1,+0.1,+0.77,Matches
2809,Marcel Sabitzer,at,MF,,RB Leipzig,Bundesliga,26,1994,27,"2,026",75,66.2,22.5,24,82,16,3,19,2,1.81,34,24,+10,+0.44,-1.12,38.7,21.1,+17.7,+0.78,Matches
2810,Matteo Saccani,it,DF,,Sassuolo,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2811,Alexis Saelemaekers,be,FW,,Milan,Serie A,21,1999,32,"2,016",63,58.9,22.4,27,70,3,5,28,0,2.16,41,25,+16,+0.71,-0.38,40.7,28.2,+12.5,+0.56,Matches
2812,Jorge Sáenz,es,DF,,Celta Vigo,La Liga,23,1996,0,,,,,0,,0,0,,8,,,,,,,,,,,Matches
2813,Modibo Sagnan,ml,DF,,Real Sociedad,La Liga,21,1999,16,622,39,18.2,6.9,7,69,2,9,15,19,1.44,11,11,0,0.00,-0.68,9.1,9.0,+0.1,+0.01,Matches
2814,Allan Saint-Maximin,fr,FW,MF,Newcastle Utd,Premier League,23,1997,25,"1,560",62,45.6,17.3,19,74,5,6,26,0,1.36,27,26,+1,+0.06,+0.88,21.8,25.6,-3.8,-0.22,Matches
2815,Borja Sainz,es,MF,FW,Alavés,La Liga,19,2001,21,453,22,13.2,5.0,2,66,0,19,17,16,0.67,5,9,-4,-0.79,-0.28,8.5,6.4,+2.0,+0.40,Matches
2816,Romain Saïss,ma,DF,,Wolves,Premier League,30,1990,27,"2,407",89,70.4,26.7,27,89,26,0,,7,1.11,26,40,-14,-0.52,-0.35,25.5,38.5,-12.9,-0.48,Matches
2817,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,18,2001,32,"2,553",80,74.6,28.4,30,83,20,2,25,4,1.59,38,31,+7,+0.25,-0.69,37.2,30.3,+6.9,+0.24,Matches
2818,Hiroki Sakai,jp,DF,,Marseille,Ligue 1,30,1990,29,"2,385",82,69.7,26.5,26,87,21,3,44,1,1.59,40,37,+3,+0.11,-0.23,35.0,35.7,-0.7,-0.03,Matches
2819,Moïse Sakava,cm,MF,,Reims,Ligue 1,19,2000,1,8,8,0.2,0.1,0,,0,1,8,1,3.00,0,0,0,0.00,+0.21,0.2,0.1,+0.1,+1.13,Matches
2820,Mamadou Sakho,fr,DF,,Crystal Palace,Premier League,30,1990,4,276,69,8.1,3.1,3,90,3,1,6,8,1.50,4,8,-4,-1.30,-0.70,2.9,5.9,-3.1,-1.00,Matches
2821,Jacopo Sala,it,DF,,Spezia,Serie A,28,1991,6,375,63,11.0,4.2,4,71,1,2,45,3,0.50,5,15,-10,-2.40,-2.10,3.6,9.4,-5.9,-1.41,Matches
2822,Mohamed Salah,eg,FW,,Liverpool,Premier League,28,1992,37,"3,078",83,90.0,34.2,34,88,27,3,29,0,1.78,59,41,+18,+0.53,-1.58,60.5,38.2,+22.3,+0.65,Matches
2823,Eddie Salcedo,it,MF,FW,Hellas Verona,Serie A,18,2001,21,755,36,22.1,8.4,7,65,1,14,21,12,0.86,11,10,+1,+0.12,+0.22,14.4,8.0,+6.4,+0.76,Matches
2824,William Saliba,fr,DF,,Nice,Ligue 1,19,2001,20,"1,800",90,52.6,20.0,20,90,20,0,,0,1.35,24,28,-4,-0.20,-0.26,23.6,30.3,-6.7,-0.33,Matches
2825,Romain Salin,fr,GK,,Rennes,Ligue 1,36,1984,15,"1,350",90,39.5,15.0,15,90,15,0,,20,2.13,26,14,+12,+0.80,+0.80,17.1,14.8,+2.2,+0.15,Matches
2826,José Salinas,es,DF,MF,Elche,La Liga,19,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,Matches
2827,Mohammed Salisu,gh,DF,,Southampton,Premier League,21,1999,12,844,70,24.7,9.4,8,87,7,4,38,11,0.92,10,19,-9,-0.96,-0.54,11.0,14.2,-3.1,-0.33,Matches
2828,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,23,1997,28,"1,661",59,54.3,18.5,22,70,1,6,20,0,1.32,29,29,0,0.00,0.00,23.7,28.1,-4.4,-0.24,Matches
2829,Salvi,es,MF,FW,Cádiz,La Liga,29,1991,28,"1,933",69,56.5,21.5,25,72,5,3,46,1,1.11,17,31,-14,-0.65,-0.17,15.4,31.4,-16.0,-0.74,Matches
2830,Lazar Samardzic,rs,MF,,RB Leipzig,Bundesliga,18,2002,7,200,29,6.5,2.2,2,69,0,5,13,18,1.71,3,1,+2,+0.90,+0.08,3.1,1.6,+1.5,+0.66,Matches
2831,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,24,1996,31,"2,563",83,83.8,28.5,31,83,18,0,,1,1.26,45,47,-2,-0.07,-0.07,43.1,41.8,+1.3,+0.04,Matches
